STATION_NAME,YEAR,WEEK OF YEAR,MEAN,STDDEV,TEMPS
WATSONVILLE MUNICIPAL AIRPORT CA US,2008,47,51.920,3.990,"[44.16, 43.08, 42.69, 41.63, 41.63, 40.6, 41.72, 46.16, 51.16, 55.23, 59.84, 63.88, 59.14, 55.4, 53.57, 52.54, 52.26, 52.26, 52.26, 52.26, 51.28, 51.28, 51.51, 51.51, 50.28, 49.28, 47.06, 48.1, 47.06, 48.1, 49.54, 49.28, 48.22, 48.24, 48.22, 45.07, 47.06, 47.07, 47.06, 48.24, 49.06, 49.22, 51.6, 53.0, 54.5, 55.98, 57.1, 57.8, 55.98, 54.98, 52.92, 52.92, 51.51, 50.28, 49.51, 49.51, 48.28, 48.1, 47.11, 46.1, 47.11, 47.11, 48.1, 47.11, 48.22, 51.92, 53.0, 55.0, 55.4, 55.98, 56.0, 55.57, 55.48, 55.2, 54.07, 53.2, 52.07, 51.03, 51.07, 51.07, 51.22, 52.92, 54.04, 53.57, 53.26, 53.07, 53.88, 52.51, 52.51, 53.2, 54.26, 54.06, 54.06, 54.06, 54.06, 54.07, 54.06, 53.03, 53.06, 53.06, 53.06, 54.0, 53.03, 54.07, 54.07, 54.06, 54.06, 54.06, 54.04, 54.06, 53.03, 54.0, 54.0, 54.0, 53.03, 53.06, 52.04, 53.07, 53.06, 52.04, 53.06, 53.06, 52.04, 53.06, 53.06, 52.04, 53.06, 52.04, 52.0, 53.06, 52.04, 52.07, 51.03, 52.07, 52.04, 53.06, 52.04, 52.0, 51.03, 53.06, 52.04, 53.06, 53.24, 53.24, 53.2, 53.24, 55.48, 55.92, 54.54, 55.88, 57.4, 56.4, 57.4, 58.35, 57.8, 56.4, 56.0, 54.88, 54.57, 52.2, 52.07, 51.07, 51.06, 51.06, 51.07, 50.08, 50.24, 49.06, 50.08, 50.04, 51.07, 51.06, 52.07, 52.07, 52.07, 53.06, 52.07, 53.06, 51.22, 51.28, 51.28, 51.54, 51.54, 51.92, 52.92, 54.4, 55.55, 55.4, 56.5, 54.57, 53.57, 51.28, 50.22, 49.07, 48.0, 48.07, 47.07, 46.0, 45.0, 45.0, 45.0, 43.07, 43.0, 43.0, 43.0, 43.0, 44.0, 50.28, 52.6, 56.59, 59.36, 61.9, 63.6, 63.36, 63.61, 59.2, 55.4, 53.57, 51.51, 51.51, 50.28, 49.28, 48.28]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2008,48,49.093,6.373,"[48.1, 47.11, 46.07, 46.1, 46.1, 46.28, 45.11, 48.34, 49.92, 54.98, 59.96, 63.36, 65.54, 61.7, 60.96, 59.8, 54.4, 54.26, 51.22, 50.22, 49.07, 47.07, 46.0, 46.0, 46.0, 47.0, 46.0, 48.0, 48.0, 48.0, 47.0, 46.0, 46.0, 45.0, 45.0, 45.0, 44.0, 43.0, 43.0, 43.0, 42.0, 43.0, 40.07, 41.0, 40.07, 43.0, 47.07, 52.26, 53.88, 55.98, 56.59, 55.98, 54.4, 53.57, 52.26, 51.06, 51.07, 51.06, 50.04, 51.06, 51.07, 51.06, 51.06, 51.06, 50.04, 51.06, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 49.06, 49.06, 50.0, 49.04, 49.06, 49.04, 49.06, 48.0, 48.03, 48.0, 48.03, 49.06, 49.07, 49.04, 49.06, 50.24, 50.22, 51.54, 51.51, 52.54, 52.54, 55.0, 53.92, 55.92, 55.92, 56.0, 57.8, 56.4, 57.0, 56.4, 54.88, 53.48, 51.07, 50.08, 48.07, 48.0, 47.0, 47.0, 44.07, 45.0, 44.0, 43.0, 40.07, 42.07, 42.07, 43.0, 43.0, 43.0, 43.0, 42.0, 43.0, 43.0, 46.0, 46.0, 46.0, 46.0, 49.51, 52.4, 56.8, 58.8, 57.1, 53.0, 51.92, 51.51, 50.22, 49.22, 48.22, 47.07, 45.07, 44.07, 43.07, 42.07, 41.08, 41.08, 41.0, 40.07, 40.07, 39.07, 41.11, 46.28, 49.0, 52.28, 53.36, 56.32, 56.0, 54.8, 53.16, 50.4, 47.28, 46.28, 46.1, 45.11, 43.07, 41.0, 42.11, 41.08, 40.11, 38.0, 40.11, 40.11, 38.07, 38.07, 40.11, 45.69, 50.65, 54.68, 59.05, 62.68, 67.07, 67.96, 66.04, 60.96, 58.06, 51.76, 48.34, 46.22, 44.6, 44.24, 44.6, 42.16, 43.16, 40.78, 39.63, 39.36, 41.16, 39.81, 41.16, 47.46, 50.6, 60.35, 63.519999999999996, 66.32, 66.44, 62.96, 59.96, 56.16, 52.94, 51.8, 50.16, 49.7, 48.16, 44.69, 43.34]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2008,49,46.606,6.123,"[44.04, 43.69, 44.04, 45.16, 44.04, 44.16, 43.69, 42.6, 46.6, 51.01, 54.41, 57.2, 54.8, 53.98, 55.16, 52.92, 51.6, 49.22, 49.34, 48.34, 47.13, 48.34, 47.13, 47.34, 47.13, 47.34, 45.28, 45.28, 45.28, 46.28, 46.28, 47.34, 47.28, 47.28, 48.34, 49.54, 49.34, 50.92, 51.55, 52.66, 52.66, 53.66, 53.66, 53.36, 50.28, 47.87, 46.34, 44.6, 42.69, 40.6, 39.36, 39.36, 37.28, 37.28, 38.11, 36.07, 38.11, 36.11, 36.11, 38.28, 42.69, 47.46, 50.5, 52.49, 53.5, 55.38, 55.49, 54.38, 51.41, 48.34, 44.04, 44.16, 40.72, 38.63, 39.81, 40.78, 38.34, 37.63, 38.63, 38.63, 36.11, 36.11, 38.34, 39.72, 43.16, 49.34, 54.4, 58.08, 60.19, 62.519999999999996, 63.75, 61.2, 55.38, 49.76, 48.01, 45.8, 44.85, 44.52, 42.85, 41.95, 42.28, 39.72, 38.72, 39.81, 37.69, 37.2, 37.69, 39.85, 45.86, 50.77, 55.49, 58.24, 61.68, 63.68, 63.519999999999996, 58.2, 55.49, 48.16, 49.12, 48.16, 46.6, 44.04, 42.69, 42.69, 41.96, 40.6, 40.6, 40.57, 41.28, 43.26, 44.1, 44.07, 44.07, 44.07, 43.28, 42.07, 42.07, 43.11, 45.6, 49.69, 51.98, 52.98, 52.98, 53.66, 53.98, 52.4, 50.6, 49.51, 48.28, 47.13, 47.13, 47.11, 47.13, 47.13, 47.11, 47.06, 48.1, 48.22, 47.06, 48.07, 47.06, 48.03, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.0, 48.22, 46.69, 44.69, 43.69, 42.69, 42.34, 44.7, 46.46, 48.68, 50.8, 48.7, 48.7, 48.95, 46.01, 43.85, 41.28, 42.28, 39.72, 36.28, 35.28, 34.28, 34.28]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2008,50,41.422,5.058,"[33.11, 33.11, 33.11, 33.11, 33.11, 33.11, 33.11, 35.11, 37.28, 40.6, 41.28, 41.26, 43.11, 44.07, 43.11, 43.07, 44.07, 44.07, 44.07, 44.07, 44.0, 44.07, 44.07, 44.07, 44.07, 44.0, 43.07, 44.07, 44.07, 42.07, 42.07, 42.07, 42.07, 42.07, 42.3, 42.07, 42.07, 42.07, 40.07, 42.0, 43.0, 43.0, 43.07, 43.0, 43.0, 43.0, 42.0, 41.0, 40.07, 40.07, 40.07, 42.0, 42.07, 42.07, 43.0, 46.28, 47.13, 47.13, 46.69, 48.16, 47.16, 48.34, 45.46, 43.08, 42.04, 41.63, 41.11, 39.07, 38.0, 36.07, 36.0, 36.0, 37.0, 37.0, 40.0, 39.0, 40.0, 37.0, 39.07, 39.07, 38.07, 38.07, 38.0, 39.07, 40.07, 41.11, 42.69, 44.04, 44.16, 46.34, 47.34, 47.34, 47.94, 45.16, 44.16, 42.6, 40.6, 38.28, 39.72, 39.72, 39.81, 37.36, 37.69, 35.36, 34.11, 33.11, 32.08, 32.11, 32.08, 33.11, 36.72, 40.28, 43.46, 45.08, 47.22, 46.84, 48.92, 48.2, 45.13, 40.82, 37.2, 35.2, 33.72, 32.42, 31.44, 30.36, 30.36, 30.42, 30.36, 30.15, 31.15, 31.15, 30.11, 32.11, 36.34, 41.16, 43.7, 46.34, 48.34, 47.7, 47.16, 47.55, 47.04, 47.72, 47.72, 46.69, 44.28, 45.34, 44.07, 45.11, 44.07, 44.0, 44.07, 44.0, 44.07, 44.07, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.0, 45.13, 45.11, 45.13, 45.13, 45.07, 47.28, 48.1, 48.24, 48.28, 49.51, 51.6, 50.92, 49.51, 47.28, 45.34, 44.1, 41.08, 40.11, 37.07, 37.11, 36.0, 36.11, 35.07, 34.07, 34.07, 35.0, 34.0, 33.08, 34.07, 38.28, 41.36, 44.16, 45.8, 47.46, 49.01, 49.92, 49.59, 45.46, 43.7, 42.69, 40.3, 40.3, 39.28, 39.11, 39.11]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2008,51,44.093,4.642,"[40.3, 40.3, 40.3, 41.36, 40.3, 41.11, 40.3, 40.07, 42.69, 45.55, 47.7, 48.34, 47.7, 48.16, 48.36, 47.34, 47.13, 47.13, 47.34, 46.0, 45.07, 46.0, 44.07, 44.07, 45.0, 45.0, 45.0, 45.0, 45.0, 46.0, 46.0, 46.0, 46.0, 47.0, 46.0, 46.0, 47.0, 46.0, 46.0, 46.0, 47.06, 47.06, 47.06, 48.0, 47.06, 48.0, 47.06, 47.06, 47.06, 47.06, 48.0, 47.06, 47.11, 45.07, 46.0, 45.0, 45.0, 45.0, 45.0, 46.0, 45.0, 43.07, 43.0, 43.0, 43.0, 42.07, 41.08, 40.0, 42.07, 45.28, 48.04, 49.16, 49.12, 48.16, 47.04, 46.6, 45.6, 44.6, 45.34, 44.1, 42.07, 43.11, 42.07, 43.0, 41.08, 42.07, 42.07, 42.0, 41.0, 41.0, 41.0, 40.07, 41.08, 40.07, 40.0, 43.07, 44.07, 45.13, 45.13, 44.28, 45.13, 45.13, 46.36, 46.36, 48.36, 47.6, 47.72, 48.65, 48.7, 48.65, 46.65, 46.7, 47.7, 47.34, 45.7, 45.16, 44.69, 44.6, 43.28, 43.28, 43.28, 43.34, 43.28, 43.34, 43.28, 44.1, 44.34, 44.07, 44.28, 46.34, 46.6, 47.6, 48.28, 50.04, 50.04, 51.16, 52.28, 52.66, 52.1, 50.98, 50.98, 49.92, 50.4, 50.4, 50.04, 49.28, 49.07, 49.07, 48.0, 48.0, 48.03, 48.03, 48.03, 48.0, 49.06, 49.06, 50.0, 50.0, 46.0, 45.8, 45.08, 47.0, 45.08, 42.16, 40.72, 39.72, 38.63, 38.34, 37.11, 35.07, 34.07, 35.11, 35.11, 34.07, 33.08, 34.11, 33.11, 31.08, 32.08, 37.36, 41.72, 44.24, 46.16, 47.76, 48.08, 48.08, 50.1, 46.2, 40.7, 38.4, 37.2, 37.2, 37.2, 36.81, 34.36, 34.42, 33.36, 33.36, 33.36, 33.3, 34.36, 32.3, 33.3, 36.72, 40.28, 43.64, 46.36, 48.68, 50.77, 48.68, 47.95, 46.16, 43.46, 41.72, 40.36, 39.36, 39.36, 38.28, 38.11]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2008,52,45.137,6.011,"[38.11, 37.11, 37.11, 36.07, 36.28, 35.11, 34.07, 35.07, 37.07, 42.69, 47.16, 51.8, 53.36, 55.23, 52.8, 50.55, 49.0, 47.6, 46.1, 45.28, 44.28, 43.28, 43.11, 43.11, 41.08, 42.07, 42.11, 41.08, 41.0, 41.0, 41.08, 42.11, 44.1, 46.6, 51.12, 52.98, 54.66, 56.8, 54.66, 55.66, 52.04, 50.6, 49.34, 47.28, 46.28, 45.28, 45.28, 45.28, 43.07, 44.1, 43.07, 43.07, 42.07, 40.0, 41.08, 43.07, 47.28, 51.6, 54.5, 55.8, 56.36, 57.519999999999996, 58.519999999999996, 57.36, 52.5, 51.0, 47.28, 47.28, 46.1, 44.07, 45.11, 42.07, 42.0, 41.0, 38.07, 37.07, 36.0, 37.07, 37.0, 37.07, 41.11, 44.28, 48.04, 52.28, 54.68, 53.36, 54.36, 53.36, 49.12, 47.69, 46.34, 42.0, 42.07, 42.07, 44.07, 45.0, 43.0, 43.0, 43.0, 42.0, 41.0, 41.0, 40.07, 42.07, 42.07, 41.0, 40.0, 38.07, 39.0, 40.0]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2009,00,44.460,5.336,"[41.0, 39.0, 40.0, 39.0, 38.0, 37.0, 38.0, 38.07, 38.07, 37.0, 38.07, 39.0, 39.0, 39.0, 41.0, 43.0, 43.0, 42.0, 43.0, 44.07, 45.0, 46.0, 46.0, 46.0, 45.0, 46.0, 48.36, 48.34, 49.54, 51.0, 52.5, 52.98, 54.66, 53.98, 49.34, 48.6, 47.11, 46.1, 45.11, 44.1, 43.07, 42.07, 40.0, 41.0, 41.0, 39.0, 41.0, 42.0, 42.07, 42.07, 42.07, 43.07, 44.07, 43.0, 43.0, 44.07, 44.07, 44.07, 44.07, 45.0, 46.0, 46.1, 46.0, 46.0, 47.06, 47.06, 48.0, 47.06, 49.06, 49.04, 51.06, 51.06, 50.04, 51.06, 52.0, 52.0, 52.0, 53.06, 51.03, 52.0, 52.0, 53.06, 53.06, 53.2, 53.06, 52.07, 53.06, 52.07, 52.0, 52.0, 50.24, 46.28, 45.13, 45.28, 45.13, 44.36, 44.6, 41.26, 42.07, 41.08, 40.07, 39.07, 38.07, 38.0, 38.0, 38.07, 36.0, 36.0, 36.0, 36.0, 40.11, 41.63, 45.16, 45.8, 48.15, 47.46, 46.01, 46.01, 45.04, 41.85, 38.81, 36.81, 35.81, 33.72, 32.42, 32.42]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2009,01,43.835,6.378,"[31.75, 30.36, 30.36, 30.36, 29.36, 28.15, 29.15, 28.11, 33.9, 37.4, 41.64, 45.9, 48.2, 49.0, 47.95, 47.16, 45.36, 41.28, 38.81, 37.81, 36.72, 36.72, 36.72, 36.81, 36.81, 36.72, 38.32, 38.32, 37.69, 37.69, 38.72, 39.72, 40.16, 42.34, 43.36, 42.28, 42.04, 43.28, 44.28, 45.13, 46.0, 46.0, 46.0, 45.07, 46.0, 46.0, 46.0, 46.1, 46.0, 46.07, 46.07, 45.0, 45.0, 44.07, 44.07, 44.0, 44.07, 46.0, 45.07, 46.0, 46.0, 46.0, 45.07, 46.0, 44.1, 44.07, 42.11, 42.07, 40.07, 42.07, 41.0, 41.08, 45.28, 47.69, 49.69, 48.04, 49.0, 50.04, 50.04, 50.04, 50.4, 50.04, 49.69, 48.34, 46.1, 45.11, 43.07, 42.07, 41.08, 40.0, 39.07, 40.0, 40.0, 40.0, 41.0, 39.0, 39.0, 40.0, 44.07, 48.34, 51.0, 53.16, 55.66, 56.36, 57.519999999999996, 55.36, 52.98, 49.6, 48.34, 47.11, 45.28, 45.34, 43.28, 41.08, 41.08, 41.0, 40.07, 40.07, 39.0, 41.0, 39.0, 38.07, 39.0, 39.0, 42.07, 42.0, 40.07, 39.0, 40.07, 40.07, 41.0, 42.07, 42.07, 42.07, 43.0, 44.07, 44.0, 45.0, 46.0, 47.34, 50.04, 51.55, 52.5, 52.4, 52.4, 52.4, 51.0, 48.34, 47.28, 44.1, 43.11, 41.08, 41.08, 42.11, 39.07, 39.0, 38.07, 38.0, 38.0, 37.0, 37.0, 36.0, 37.0, 37.0, 41.28, 48.34, 54.6, 54.38, 55.68, 56.44, 56.32, 54.38, 48.84, 46.46, 45.46, 42.85, 42.34, 41.85, 43.64, 38.81, 38.2, 35.42, 37.2, 36.2, 34.72, 37.2, 34.72, 39.85, 43.34, 49.92, 53.6, 57.44, 59.06, 62.1, 63.2, 61.96, 55.32, 51.8, 48.55, 46.04, 44.04, 43.08, 42.04, 40.6]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2009,02,52.075,10.426,"[39.63, 39.72, 38.72, 37.36, 37.42, 36.72, 36.72, 36.72, 43.85, 48.68, 53.38, 58.38, 62.04, 65.24, 66.32, 63.88, 58.08, 52.01, 51.01, 47.7, 47.46, 45.8, 46.46, 45.46, 43.85, 42.7, 43.85, 42.7, 42.7, 42.16, 42.16, 43.28, 49.6, 58.19, 62.05, 65.04, 67.78, 69.96, 71.06, 71.0, 66.9, 59.08, 57.16, 50.87, 49.34, 48.87, 47.16, 46.7, 46.7, 44.04, 42.6, 45.16, 42.69, 42.69, 42.04, 44.16, 50.28, 56.32, 62.8, 65.68, 69.39, 71.6, 70.6, 69.42, 68.96, 60.93, 55.519999999999996, 52.6, 51.6, 49.34, 48.87, 47.16, 46.22, 44.16, 43.08, 43.16, 41.81, 40.72, 41.16, 40.78, 48.84, 54.6, 60.96, 67.07, 69.06, 71.68, 69.42, 63.96, 57.32, 54.36, 52.28, 50.16, 49.34, 48.16, 47.34, 45.8, 43.28, 39.72, 42.28, 40.28, 42.34, 40.28, 42.34, 48.84, 59.38, 62.04, 65.07, 68.14, 69.06, 70.25, 68.96, 64.9, 57.83, 51.01, 51.41, 51.41, 47.76, 47.0, 48.08, 44.34, 43.85, 42.7, 42.85, 41.7, 41.28, 40.28, 40.16, 45.46, 50.92, 56.32, 60.82, 66.9, 71.82, 72.82, 72.38, 59.06, 56.16, 50.76, 49.92, 48.68, 47.22, 44.52, 43.85, 43.34, 42.28, 42.85, 40.28, 40.78, 40.78, 36.34, 40.16, 44.7, 50.92, 56.16, 61.96, 66.96, 70.4, 71.17, 71.59, 67.07, 58.27, 53.76, 53.5, 48.87, 46.22, 47.34, 48.84]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2009,03,52.856,5.605,"[41.81, 43.85, 42.16, 42.16, 41.16, 40.78, 42.7, 41.81, 49.15, 53.2, 59.2, 64.9, 69.06, 71.6, 72.86, 71.4, 60.84, 55.3, 52.41, 48.87, 48.34, 47.16, 47.34, 44.7, 43.85, 45.34, 43.7, 42.7, 41.16, 42.34, 41.85, 43.46, 47.76, 55.49, 62.05, 67.07, 70.6, 72.38, 72.38, 72.86, 69.4, 52.59, 51.01, 49.01, 49.92, 47.46, 46.46, 47.22, 46.34, 44.85, 44.85, 43.28, 44.34, 41.28, 43.46, 42.85, 46.01, 51.77, 58.06, 64.07, 67.32, 69.06, 70.4, 70.2, 60.83, 60.24, 52.41, 49.6, 50.76, 47.46, 46.34, 48.01, 49.15, 48.01, 49.01, 49.6, 49.76, 49.01, 49.6, 48.87, 51.41, 52.76, 55.5, 55.23, 56.32, 55.36, 54.4, 55.57, 53.4, 52.92, 54.04, 53.55, 51.51, 50.08, 50.24, 51.06, 51.06, 51.06, 50.04, 51.06, 51.06, 51.06, 50.0, 50.04, 51.06, 51.06, 51.06, 50.0, 50.0, 50.0, 50.0, 50.0, 51.06, 50.04, 51.06, 52.0, 51.06, 50.04, 51.06, 51.06, 51.06, 51.06, 50.04, 51.06, 51.06, 51.06, 51.0, 51.06, 50.04, 52.0, 51.03, 52.0, 52.0, 52.0, 52.0, 51.03, 52.0, 52.0, 52.04, 53.06, 52.2, 52.2, 53.26, 53.24, 53.24, 53.26, 53.2, 54.26, 54.2, 53.24, 53.24, 53.2, 53.2, 53.24, 53.07, 54.06, 54.06, 53.03, 54.0, 54.0, 54.0, 53.03, 54.0, 54.0, 53.0, 53.06, 53.06, 52.04, 53.06, 54.0, 54.0, 54.0, 53.03, 54.0, 54.0, 54.0, 53.03, 54.0, 54.0, 54.0, 54.0, 54.0, 53.03, 54.0, 54.0, 54.0, 53.03, 54.0, 54.0, 53.03, 54.0, 54.0, 54.0, 53.03, 53.03, 54.0, 54.0, 53.03, 54.06, 54.07, 54.06, 54.06, 54.06, 54.04, 55.0, 55.0, 54.06, 55.03, 56.06, 57.2, 58.51, 58.51, 57.48, 57.24, 58.07, 58.06, 57.0, 56.06, 56.06, 56.04, 56.06, 56.06, 57.07, 56.06, 56.07, 55.03, 55.0, 55.0, 55.03, 55.0, 55.0, 55.03, 55.0, 55.0, 55.03, 55.0, 55.0, 55.0, 55.0, 55.03, 55.0, 54.04, 54.06, 54.04, 54.06, 54.06, 54.0, 53.03, 53.03, 53.03, 53.06, 52.04, 52.04, 53.06, 52.04, 53.06, 53.06, 53.06, 52.0, 52.0, 53.06, 52.0, 51.03, 52.0, 51.22, 51.22, 51.22, 51.51, 51.51, 51.51, 51.51, 50.51, 50.22, 50.24, 50.22, 49.22, 50.22, 49.22, 48.6, 48.34, 47.6]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2009,04,45.312,8.300,"[45.69, 44.04, 45.16, 43.72, 44.69, 45.04, 44.28, 44.28, 45.11, 45.34, 47.16, 48.7, 49.16, 49.87, 52.6, 51.6, 48.16, 48.16, 48.34, 44.6, 42.6, 42.34, 41.11, 39.07, 38.07, 38.07, 38.07, 38.07, 37.07, 37.0, 36.07, 37.0, 37.0, 36.07, 41.11, 44.6, 47.16, 48.65, 48.55, 48.65, 47.7, 48.7, 49.87, 47.16, 47.16, 44.04, 42.85, 42.34, 40.75, 42.22, 36.72, 36.42, 35.72, 34.72, 33.36, 33.36, 33.44, 31.12, 32.36, 33.44, 37.2, 41.64, 45.16, 47.1, 50.1, 51.1, 51.84, 52.84, 47.95, 42.34, 41.7, 40.16, 39.28, 37.2, 36.81, 36.2, 35.81, 34.81, 33.72, 35.2, 33.44, 32.42, 33.44, 34.9, 39.85, 44.22, 50.5, 52.6, 54.4, 54.4, 55.16, 53.5, 51.6, 48.34, 46.16, 44.69, 42.6, 40.6, 40.6, 39.36, 38.28, 38.28, 39.36, 37.28, 36.28, 37.63, 36.28, 37.63, 46.34, 52.38, 56.44, 60.24, 62.2, 64.2, 65.04, 64.04, 61.05, 56.44, 49.16, 47.7, 46.7, 44.6, 43.08, 43.16, 40.72, 40.78, 37.63, 38.63, 40.78, 37.36, 37.36, 38.63, 44.7, 49.01, 57.08, 61.96, 64.05, 65.9, 67.56, 64.67, 61.54, 55.5, 50.55, 50.12, 48.04, 47.16, 45.69, 43.63, 42.6, 42.34, 42.6, 41.11, 39.11, 37.07, 38.11, 38.07, 45.69, 50.87, 55.23, 58.14, 59.9, 62.54, 62.54, 59.83, 59.08, 54.41, 49.07, 49.07, 46.6, 44.28, 43.63, 42.6]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2009,05,49.609,6.538,"[41.63, 41.28, 40.11, 39.11, 39.11, 39.11, 38.07, 40.11, 46.04, 51.01, 56.16, 62.41, 64.68, 64.58, 65.24, 64.07, 61.5, 57.519999999999996, 50.6, 49.01, 46.34, 45.46, 46.46, 42.7, 41.7, 41.7, 41.85, 42.7, 39.81, 38.72, 39.16, 42.7, 47.08, 52.41, 58.27, 63.68, 66.9, 70.4, 71.6, 70.06, 66.24, 54.519999999999996, 51.01, 49.7, 47.7, 47.16, 46.7, 46.22, 44.6, 44.04, 44.16, 42.69, 40.36, 38.28, 39.36, 41.72, 50.28, 53.36, 57.83, 65.04, 67.14, 68.14, 60.82, 60.35, 55.32, 52.5, 48.01, 43.55, 44.85, 41.08, 40.72, 41.16, 40.16, 40.75, 41.36, 39.28, 38.34, 37.63, 36.72, 40.78, 44.85, 47.34, 50.6, 54.16, 62.86, 59.38, 59.24, 56.0, 52.28, 50.16, 49.87, 50.28, 49.7, 49.55, 50.12, 49.0, 47.69, 46.69, 49.22, 48.03, 48.07, 48.07, 47.28, 48.1, 47.06, 47.06, 47.06, 47.06, 47.06, 48.22, 49.22, 50.22, 51.54, 51.51, 52.92, 54.5, 53.98, 51.92, 51.92, 52.92, 52.6, 51.22, 50.22, 50.22, 50.22, 50.24, 50.24, 50.08, 50.08, 50.08, 49.06, 50.08, 49.06, 50.24, 50.08, 49.06, 49.06, 49.06, 49.04, 49.06, 49.04, 49.04, 49.06, 49.06, 49.04, 49.04, 49.04, 50.0, 51.06, 51.06, 51.07, 51.22, 50.24, 50.22, 50.24, 51.06, 50.22, 50.51, 50.24, 50.22, 50.24, 50.24, 50.24, 50.08, 50.24, 50.24, 50.24, 50.24, 50.08, 50.08, 50.08, 50.08, 49.04, 49.06, 48.03, 48.0, 48.0, 48.03, 48.0, 48.0, 48.0, 46.0, 47.0, 46.0, 47.0, 47.0, 46.0, 46.0, 46.0, 47.07, 48.22, 50.51, 53.4, 54.5, 56.28, 54.59, 53.98, 55.98, 55.16, 53.66, 52.1, 49.92, 48.22, 48.1, 47.13, 47.06, 48.1, 46.1, 46.1, 46.0, 45.07]"
WATSONVILLE MUNICIPAL AIRPORT CA US,2009,06,44.026,3.703,"[46.0, 46.0, 46.1, 46.0, 46.0, 46.07, 47.13, 47.13, 47.11, 47.11, 48.1, 48.1, 48.07, 48.07, 48.28, 49.34, 49.28, 49.54, 49.54, 49.51, 49.6, 49.34, 49.54, 48.22, 48.24, 49.28, 48.6, 49.12, 48.04, 49.12, 48.36, 47.28, 45.13, 45.11, 46.0, 46.0, 46.0, 46.07, 47.13, 45.13, 44.1, 44.34, 42.07, 41.11, 41.0, 39.0, 39.0, 39.0, 39.0, 39.0, 39.0, 42.3, 44.6, 47.34, 48.92, 49.77, 49.8, 49.7, 47.77, 46.0, 43.46, 41.7, 41.28, 38.72, 35.28, 35.11, 35.11, 35.11, 34.11, 33.08, 33.08, 33.11, 33.08, 32.08, 34.28, 39.72, 43.16, 44.85, 46.01, 47.46, 47.87, 47.34, 46.46, 45.8, 44.24, 44.16, 43.69, 43.69, 42.6, 43.34, 43.07, 43.0, 43.0, 43.0, 43.0, 42.07, 42.07, 42.07, 42.07, 42.07, 42.07, 43.0, 43.0, 44.07, 43.07, 44.07, 44.07, 44.07, 44.07, 42.07, 42.0, 40.07, 40.07, 41.0, 39.0, 39.0, 39.0, 42.0, 45.11, 47.34, 49.0, 50.16, 49.7, 50.4, 50.4, 49.69, 49.55, 48.04, 44.36, 45.13, 45.13, 45.11, 45.13, 45.11, 44.28, 44.0, 42.07, 41.0, 40.0, 40.0, 40.07, 41.0, 40.07, 40.07, 41.0, 40.0, 40.0, 41.0, 38.07, 40.0, 39.0, 40.0, 42.07, 45.11, 46.0, 45.13, 45.34, 47.69, 47.7, 49.12, 49.12, 49.12, 49.12, 48.65, 48.16, 49.7, 47.04, 48.16, 46.69, 45.6, 45.11, 45.04, 44.1, 42.07, 43.11, 43.11, 44.1, 44.28, 44.07, 44.1, 44.07, 44.0, 44.07, 43.0, 44.07, 44.07, 44.07, 44.07, 44.1, 44.07, 43.07, 42.11, 43.34, 45.69, 46.16, 45.16, 46.36, 47.04, 42.57, 44.07, 46.04, 47.16, 43.63, 45.16, 45.55, 45.16, 43.69, 41.26, 41.26, 41.26, 41.08, 41.26, 41.26, 42.0, 42.07, 42.07, 42.07, 42.07, 42.07, 43.0, 43.0, 42.07, 42.57, 42.3, 41.26, 41.26, 40.07, 41.0, 41.08, 41.26, 41.08, 41.26, 41.26, 41.08, 41.26, 41.08, 42.07, 43.26, 42.3, 42.57, 44.6, 45.69, 49.16, 47.7, 48.55, 48.7, 48.16, 48.04, 47.69, 46.34, 45.69, 45.55, 45.7, 45.7, 45.8]"
